Gene,CCA_1,CCA_2,Other_1,Other_2,Total_Reads,Comparison,Biorep,Genome,Isodecoder,ID
nuclear-Ath-IleTAT-171764,73.09162516,42.58566081,37.43749547,72.35664937,76617,Control vs Periodate,Bio Rep3,Nuclear,IleTAT,171764
nuclear-Ath-LeuAAG-171816,70.51770058,48.64495674,46.55076846,71.58288465,734853,Control vs Periodate,Bio Rep3,Nuclear,LeuAAG,171816
nuclear-Ath-LeuAAG-171817,70.20211577,48.80573117,46.41211101,71.38640003,748898,Control vs Periodate,Bio Rep3,Nuclear,LeuAAG,171817
nuclear-Ath-LeuCAA-171786,66.81702792,41.33405764,30.81412629,67.76524368,182522,Control vs Periodate,Bio Rep3,Nuclear,LeuCAA,171786
nuclear-Ath-LeuCAA-171787,71.94786167,46.69711046,31.99044805,69.32459032,141017,Control vs Periodate,Bio Rep3,Nuclear,LeuCAA,171787
nuclear-Ath-LeuCAA-171789,73.84258427,47.80915287,29.80050505,70.48207987,194015,Control vs Periodate,Bio Rep3,Nuclear,LeuCAA,171789
nuclear-Ath-LeuCAA-171790,76.56724875,49.69193678,27.61475074,67.85991027,158171,Control vs Periodate,Bio Rep3,Nuclear,LeuCAA,171790
nuclear-Ath-LeuCAA-183751,65.77429984,41.12068966,33.92298272,67.44925638,18040,Control vs Periodate,Bio Rep3,Nuclear,LeuCAA,183751
nuclear-Ath-LeuCAG-171781,66.96121748,47.5868584,36.73377192,67.03232058,250741,Control vs Periodate,Bio Rep3,Nuclear,LeuCAG,171781
nuclear-Ath-LeuTAA-171698,68.50048839,48.21548499,35.69257578,62.04504488,104275,Control vs Periodate,Bio Rep3,Nuclear,LeuTAA,171698
nuclear-Ath-LeuTAA-171699,68.42913559,48.42753167,35.35554098,62.56957874,115872,Control vs Periodate,Bio Rep3,Nuclear,LeuTAA,171699
nuclear-Ath-LeuTAA-171791,64.14963148,37.25504018,26.34687607,59.06034458,63941,Control vs Periodate,Bio Rep3,Nuclear,LeuTAA,171791
nuclear-Ath-LeuTAG-171673,66.36085389,37.74081341,43.55553406,82.1624739,730332,Control vs Periodate,Bio Rep3,Nuclear,LeuTAG,171673
nuclear-Ath-LeuTAG-171675,65.06062967,36.09885079,37.33054546,78.38846816,652529,Control vs Periodate,Bio Rep3,Nuclear,LeuTAG,171675
nuclear-Ath-LeuTAG-171685,65.39835221,36.64097975,40.19660194,79.83231034,572100,Control vs Periodate,Bio Rep3,Nuclear,LeuTAG,171685
nuclear-Ath-LysCTT-171703,78.64633558,46.7028904,21.70630427,57.19142259,93848,Control vs Periodate,Bio Rep3,Nuclear,LysCTT,171703
nuclear-Ath-LysCTT-171704,80.42250723,48.15383892,14.79324403,48.90803109,1097565,Control vs Periodate,Bio Rep3,Nuclear,LysCTT,171704
nuclear-Ath-LysCTT-183733,50,50.96648748,43.41463415,46.22670521,16874,Control vs Periodate,Bio Rep3,Nuclear,LysCTT,183733
nuclear-Ath-LysTTT-171707,83.26152985,58.88907487,12.2480034,48.2829407,186670,Control vs Periodate,Bio Rep3,Nuclear,LysTTT,171707
nuclear-Ath-LysTTT-171712,83.90014725,56.22030618,13.77871826,49.008524,27685,Control vs Periodate,Bio Rep3,Nuclear,LysTTT,171712
nuclear-Ath-LysTTT-183734,86.51254869,53.36817654,11.9373887,47.28093251,194882,Control vs Periodate,Bio Rep3,Nuclear,LysTTT,183734
nuclear-Ath-PheGAA-171718,63.80756341,41.29299584,33.11448922,66.74877694,758720,Control vs Periodate,Bio Rep3,Nuclear,PheGAA,171718
nuclear-Ath-ProAGG-171737,85.64634936,72.56587096,20.38922542,48.34594543,188670,Control vs Periodate,Bio Rep3,Nuclear,ProAGG,171737
nuclear-Ath-ProAGG-171738,86.89639187,75.35430535,19.72835525,43.48643893,49086,Control vs Periodate,Bio Rep3,Nuclear,ProAGG,171738
nuclear-Ath-ProAGG-171743,84.32679209,69.85326325,19.64914357,44.2142702,181131,Control vs Periodate,Bio Rep3,Nuclear,ProAGG,171743
nuclear-Ath-ProCGG-171739,87.19008264,74.51523546,43.45794393,70.62652563,1657,Control vs Periodate,Bio Rep3,Nuclear,ProCGG,171739
nuclear-Ath-ProCGG-171760,85.57744937,65.32955859,29.18330168,71.69317246,114396,Control vs Periodate,Bio Rep3,Nuclear,ProCGG,171760
nuclear-Ath-ProCGG-171761,85.92057762,65.24479821,27.9366333,71.5878304,174822,Control vs Periodate,Bio Rep3,Nuclear,ProCGG,171761
nuclear-Ath-ProTGG-171741,86.55271388,68.46331128,21.89319414,62.62417161,101863,Control vs Periodate,Bio Rep3,Nuclear,ProTGG,171741
nuclear-Ath-ProTGG-171744,84.0636259,64.6448887,21.828912,58.83585722,410994,Control vs Periodate,Bio Rep3,Nuclear,ProTGG,171744
nuclear-Ath-SerAGA-171812,61.45113524,31.25994695,77.75826106,91.24721397,122580,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,171812
nuclear-Ath-SerAGA-171813,61.56933266,34.60767689,74.92714416,87.3572403,438416,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,171813
nuclear-Ath-SerAGA-171814,52.91262136,20.45454545,73.21196359,80.02270148,1650,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,171814
nuclear-Ath-SerAGA-171815,72.0657277,53.65168539,67.48091603,83.1758034,3426,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,171815
nuclear-Ath-SerAGA-183750,67.92531991,45.11297284,30.57092922,60.28433152,26702,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,183750
nuclear-Ath-SerAGA-183759,57.02830961,32.90033337,75.86683516,86.94980347,91980,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,183759
nuclear-Ath-SerAGA-183762,65.12059369,44.69453376,67.74386595,80.71915685,11349,Control vs Periodate,Bio Rep3,Nuclear,SerAGA,183762
nuclear-Ath-SerCGA-171782,55.52853437,31.72541744,43.495786,75.81468394,28745,Control vs Periodate,Bio Rep3,Nuclear,SerCGA,171782
nuclear-Ath-SerCGA-171785,59.39584762,34.57570517,40.28444842,72.56156426,114833,Control vs Periodate,Bio Rep3,Nuclear,SerCGA,171785
nuclear-Ath-SerCGA-171794,60.10898421,33.95747855,35.30103056,69.97760358,77836,Control vs Periodate,Bio Rep3,Nuclear,SerCGA,171794
nuclear-Ath-SerGCT-171796,71.90458625,47.45721861,22.59446084,58.04711989,40176,Control vs Periodate,Bio Rep3,Nuclear,SerGCT,171796
nuclear-Ath-SerGCT-171797,71.70947613,43.90805173,20.49610614,60.53912134,118648,Control vs Periodate,Bio Rep3,Nuclear,SerGCT,171797
nuclear-Ath-SerGCT-171798,72.66055587,46.77319375,21.82618313,54.02178732,169714,Control vs Periodate,Bio Rep3,Nuclear,SerGCT,171798
nuclear-Ath-SerGCT-171800,73.3531746,49.86795527,23.1355803,54.24818119,52013,Control vs Periodate,Bio Rep3,Nuclear,SerGCT,171800
nuclear-Ath-SerGCT-183728,75.74353748,53.93283091,24.87645298,57.74486767,46711,Control vs Periodate,Bio Rep3,Nuclear,SerGCT,183728
nuclear-Ath-SerGCT-183752,71.86209373,43.14657612,23.75410734,58.97947813,28842,Control vs Periodate,Bio Rep3,Nuclear,SerGCT,183752
nuclear-Ath-SerTGA-171783,50.21398003,30.71848559,36.31614808,68.62118621,39834,Control vs Periodate,Bio Rep3,Nuclear,SerTGA,171783
nuclear-Ath-SerTGA-171784,53.48476454,29.58816473,39.4295302,72.17091354,32874,Control vs Periodate,Bio Rep3,Nuclear,SerTGA,171784
nuclear-Ath-SerTGA-171792,50.11106756,24.5803422,41.60021367,72.167891,92776,Control vs Periodate,Bio Rep3,Nuclear,SerTGA,171792
nuclear-Ath-SerTGA-171793,55.74565884,29.18940503,36.46467105,72.05400982,39211,Control vs Periodate,Bio Rep3,Nuclear,SerTGA,171793
nuclear-Ath-ThrAGT-171722,65.17337472,43.15131646,33.39520241,67.31680367,102294,Control vs Periodate,Bio Rep3,Nuclear,ThrAGT,171722
nuclear-Ath-ThrAGT-171723,75.08430017,47.39206389,21.03885554,63.3753346,120903,Control vs Periodate,Bio Rep3,Nuclear,ThrAGT,171723
nuclear-Ath-ThrAGT-171731,73.22668218,48.52117853,20.83691514,67.76439919,174855,Control vs Periodate,Bio Rep3,Nuclear,ThrAGT,171731
nuclear-Ath-ThrCGT-171709,78.55364839,41.98175325,11.89236964,31.40571531,306859,Control vs Periodate,Bio Rep3,Nuclear,ThrCGT,171709
nuclear-Ath-ThrCGT-171710,77.43259365,43.27272727,13.26572848,35.91071521,82087,Control vs Periodate,Bio Rep3,Nuclear,ThrCGT,171710
nuclear-Ath-ThrCGT-171711,77.0781276,38.2300668,15.6645125,33.12978976,31519,Control vs Periodate,Bio Rep3,Nuclear,ThrCGT,171711
nuclear-Ath-ThrTGT-171700,68.85215561,45.45565253,30.11991706,60.24075274,681144,Control vs Periodate,Bio Rep3,Nuclear,ThrTGT,171700
nuclear-Ath-ThrTGT-171705,69.10641172,45.86330935,36.7126142,65.87602441,92832,Control vs Periodate,Bio Rep3,Nuclear,ThrTGT,171705
nuclear-Ath-ThrTGT-183732,70.98426637,46.99189118,35.45111006,63.296851,25066,Control vs Periodate,Bio Rep3,Nuclear,ThrTGT,183732
nuclear-Ath-TrpCCA-171732,66.92873022,31.64526674,46.94507316,83.34243318,3612015,Control vs Periodate,Bio Rep3,Nuclear,TrpCCA,171732
nuclear-Ath-TrpCCA-171734,66.39492121,31.09839453,46.90587836,82.76258898,3119507,Control vs Periodate,Bio Rep3,Nuclear,TrpCCA,171734
nuclear-Ath-TrpCCA-183740,56.77419355,40.28556859,57.65027322,76.27631261,8632,Control vs Periodate,Bio Rep3,Nuclear,TrpCCA,183740
nuclear-Ath-TyrGTA-171663,86.4377637,64.1506294,18.90764264,54.88169935,985578,Control vs Periodate,Bio Rep3,Nuclear,TyrGTA,171663
nuclear-Ath-TyrGTA-183719,87.83368569,66.97479656,16.17438563,50.36811199,144327,Control vs Periodate,Bio Rep3,Nuclear,TyrGTA,183719
nuclear-Ath-ValAAC-171779,63.40910344,31.11863379,61.39921648,86.73656982,776694,Control vs Periodate,Bio Rep3,Nuclear,ValAAC,171779
nuclear-Ath-ValCAC-171807,62.98503595,38.99811603,47.17697783,73.21229845,106502,Control vs Periodate,Bio Rep3,Nuclear,ValCAC,171807
nuclear-Ath-ValCAC-183758,61.4483701,38.3053955,48.92323031,74.03383491,78875,Control vs Periodate,Bio Rep3,Nuclear,ValCAC,183758
nuclear-Ath-ValTAC-171767,70.03714595,44.09865069,63.35473479,85.37556307,497097,Control vs Periodate,Bio Rep3,Nuclear,ValTAC,171767
nuclear-Ath-ValTAC-183729,63.89737324,38.75348189,59.80356047,79.65717524,22263,Control vs Periodate,Bio Rep3,Nuclear,ValTAC,183729
nuclear-Ath-ValTAC-183746,69.1954023,47.81572677,73.10248879,85.66222526,24031,Control vs Periodate,Bio Rep3,Nuclear,ValTAC,183746
nuclear-Ath-eMetCAT-171754,72.2571672,40.30568716,37.68261925,83.4338228,921212,Control vs Periodate,Bio Rep3,Nuclear,eMetCAT,171754
nuclear-Ath-iMetCAT-171655,76.06382979,44.71544715,60.14134276,71.56434626,5308,Control vs Periodate,Bio Rep3,Nuclear,iMetCAT,171655
nuclear-Ath-iMetCAT-171658,79.85347985,45.83333333,69.08267271,80.55105348,1500,Control vs Periodate,Bio Rep3,Nuclear,iMetCAT,171658
nuclear-Ath-iMetCAT-171659,71.02619304,47.29136164,51.11383968,75.7911793,31151,Control vs Periodate,Bio Rep3,Nuclear,iMetCAT,171659
plastid-Ath-AlaTGC-171845,67.94052639,45.16378086,49.92938585,77.3454186,1825570,Control vs Periodate,Bio Rep3,Plastid,AlaTGC,171845
plastid-Ath-ArgACG-171847,74.73569497,43.30979611,25.59331923,69.95568765,797120,Control vs Periodate,Bio Rep3,Plastid,ArgACG,171847
plastid-Ath-ArgTCT-171846,81.67054423,60.12571386,18.16858295,54.29375323,171573,Control vs Periodate,Bio Rep3,Plastid,ArgTCT,171846
plastid-Ath-AsnGTT-171848,87.58734269,73.44157298,18.21713181,45.52823396,869015,Control vs Periodate,Bio Rep3,Plastid,AsnGTT,171848
plastid-Ath-AspGTC-171849,75.84582184,47.98444935,29.09362939,64.78299645,691726,Control vs Periodate,Bio Rep3,Plastid,AspGTC,171849
plastid-Ath-CysGCA-171850,89.62052433,68.13474852,10.79869879,42.1803428,279019,Control vs Periodate,Bio Rep3,Plastid,CysGCA,171850
plastid-Ath-GlnTTG-171851,81.82331836,62.7694803,25.7550969,58.4637286,344722,Control vs Periodate,Bio Rep3,Plastid,GlnTTG,171851
plastid-Ath-GluTTC-171852,86.65187514,64.3490829,15.9744846,55.9733725,1781210,Control vs Periodate,Bio Rep3,Plastid,GluTTC,171852
plastid-Ath-GlyGCC-171853,90.84825439,74.75824422,14.03456841,53.24842987,278321,Control vs Periodate,Bio Rep3,Plastid,GlyGCC,171853
plastid-Ath-GlyTCC-171854,90.45597736,66.7201803,11.16118015,44.50165344,158890,Control vs Periodate,Bio Rep3,Plastid,GlyTCC,171854
plastid-Ath-HisGTG-171855,88.45239966,61.30077086,15.66163599,44.51985543,944869,Control vs Periodate,Bio Rep3,Plastid,HisGTG,171855
plastid-Ath-IleCAT-171856,75.40334409,49.85724022,64.57660435,87.38315585,545757,Control vs Periodate,Bio Rep3,Plastid,IleCAT,171856
plastid-Ath-IleGAT-171857,71.63597832,43.11292666,47.2778148,72.18145782,1359484,Control vs Periodate,Bio Rep3,Plastid,IleGAT,171857
plastid-Ath-LeuCAA-171859,74.1219317,52.80567442,26.11239467,61.28919573,413388,Control vs Periodate,Bio Rep3,Plastid,LeuCAA,171859
plastid-Ath-LeuTAA-171860,75.43654114,54.91157004,68.85750026,73.69142205,535496,Control vs Periodate,Bio Rep3,Plastid,LeuTAA,171860
plastid-Ath-LeuTAG-171858,77.49315057,63.90128194,19.08954896,39.7094952,368768,Control vs Periodate,Bio Rep3,Plastid,LeuTAG,171858
plastid-Ath-LysTTT-171861,75.68949327,47.74649803,34.44966259,71.37618536,172306,Control vs Periodate,Bio Rep3,Plastid,LysTTT,171861
plastid-Ath-PheGAA-171864,78.96910308,61.03582956,28.13467572,66.69482983,480344,Control vs Periodate,Bio Rep3,Plastid,PheGAA,171864
plastid-Ath-ProTGG-171865,83.57058253,61.8434025,16.93796508,34.87576898,122876,Control vs Periodate,Bio Rep3,Plastid,ProTGG,171865
plastid-Ath-SerGCT-171868,82.23785881,76.67736398,27.79439696,44.66767153,138982,Control vs Periodate,Bio Rep3,Plastid,SerGCT,171868
plastid-Ath-SerGGA-171866,74.1078259,65.54128907,34.61599214,58.47592474,246561,Control vs Periodate,Bio Rep3,Plastid,SerGGA,171866
plastid-Ath-SerTGA-171867,87.54343578,72.86011973,13.58641857,39.8260463,308434,Control vs Periodate,Bio Rep3,Plastid,SerTGA,171867
plastid-Ath-ThrGGT-171869,86.35133002,62.78851139,11.88339128,24.43482167,284919,Control vs Periodate,Bio Rep3,Plastid,ThrGGT,171869
plastid-Ath-ThrTGT-171870,87.24777528,62.69988018,10.11506659,28.42380544,146332,Control vs Periodate,Bio Rep3,Plastid,ThrTGT,171870
plastid-Ath-TrpCCA-171871,84.14888846,51.61579655,15.84355927,53.00600643,254065,Control vs Periodate,Bio Rep3,Plastid,TrpCCA,171871
plastid-Ath-TyrGTA-171872,82.26103235,58.87337237,19.63532558,62.31660506,914690,Control vs Periodate,Bio Rep3,Plastid,TyrGTA,171872
plastid-Ath-ValGAC-171873,87.1592974,66.50707744,18.24709086,37.61038961,27517,Control vs Periodate,Bio Rep3,Plastid,ValGAC,171873
plastid-Ath-ValTAC-171874,85.08382066,60.83814541,19.58071191,39.35366278,96672,Control vs Periodate,Bio Rep3,Plastid,ValTAC,171874
plastid-Ath-eMetCAT-171862,84.85465116,61.60142787,13.46703561,39.67102739,168255,Control vs Periodate,Bio Rep3,Plastid,eMetCAT,171862
plastid-Ath-iMetCAT-171863,84.68788441,65.67862715,32.82004725,69.4856354,127930,Control vs Periodate,Bio Rep3,Plastid,iMetCAT,171863
